City,State,Country,Occurred,Lon,Lat,Shape,Summary,Media,Explanation
Elk Grove,CA,USA,4/14/19674/14/19652/17/20182/2/200010/21/20074/23/19704/28/19344/16/19864/13/19864/28/20064/14/19864/6/199510/11/19984/27/199112/2/20214/12/19998/15/19929/7/20024/12/19754/29/19667/26/20196/5/19684/12/20164/10/196211/12/20074/25/19559/7/19994/14/19594/26/19904/25/20226/5/20097/30/20234/28/20064/18/20202/20/19994/23/201511/20/20054/16/19679/17/200310/29/20234/7/2028,0.0,0.0,OrbCircleOrbOtherSphereLightCylinderSphereCigarSphereCircleOtherFireballOrbOtherChevronOtherLightOrbChangingRectangleOvalOrbFireballOtherCircleOrbLightCircleOtherOtherSphereOrbCircleTeardropSphereCircleFlashLightOrbCircle,"Bright star like object moves fast before stopping and immiting bright white light6 bright star like objects moving fast in the night skyA group of 11 white orbs moving across the sky in formation staying the same distance away from each other. ((no contact information))Large Mechanical Black Widow Measures BrainChrome sphere(s) over farmland outside Sacramento California spotted from twin prop passenger aircraft6-7 peach-colored craft moving easterly direction. Sacramento area. Midnight 2016 New Years.Cylinder Object Seen In Elk Grove Sky.Small Orange Sphere seen near Sacramento.A long bodied object hovered in the air over Elk Grove, too high in the sky to be a chopper. The object moved. ((Star??))Flying with no sound. Appears like a flare because the color disappears but then I was able to see a craft still in the air because ofBright star like circular object shoots across the sky at amazing speedI saw a black silent bat-ray shaped object in daylight hours.Greenish blue fireball streaking across horizonGroup of orange orbs following each other behind the trees in the southern sky until each seem to turn their lights off and couldn't seParallel lights in east nearly overhead2 Craft seen in Elk Grove, Ca. Defying inertia and gravity with no sound. Seen by USMC Scout/Sniper.Lime green trapizoidal light beaming onto back of house from rectangular source above house, physical evidence left.Red / Orange light in a fixed position3 Orbs Appear Amongst FireworksShiny metallic flying object carrying a second green triangle shaped objectFast moving large rectangle craft flying North to South over Sacramento, CA, in the night skyThey left glowing material all the way to the barn.Orange OrbsOrange ball of light seemed to be floating with green flashing lightsArrowhead large silent slow craft with 3 circular rows of Yellow Rectangular lights on top/dark on bottom.2 high altitude objects perform amazing maneuvers.tracked 10 starlike objects across sky 8 were traveling south to north, 1 traveled west to east and one traveled north to southPreface: there are plenty of commercial planes, private planes, military planes and helicopters with Sac Int Airport, military, and smaStrange lights over Central Valley, CA.06/01/16 1:00pm. Sighted two very large aircraft 1 flying due east to west 2nd due north to south. Both off white, not markings side o3 UFOs in Sacramento, Ca. Viewed from Elk Grove, CA. the same night News Air10 Helicopter filmed UFO sighting.White object in totally clear sky. Moving strangely. Not a plane. And not a loose balloon!These orbs or spheres are appearing from the W side of Hood Franklin near I-5 and have been seen for 1 hour. ((anonymous report))Fast moving star like ufo stops its course, lights up bright then shoots straight up.While waiting in McDonald's drive-thru line, I was looking up at several high, thin stratos clouds against a clear blue sky. I observeSilent bright object sending out luminous beams and mist in 's' and hourglass shapes.((NUFORC Note: U. S. Navy missile launch. PD))For 20 minutes I viewed a large and thee circles at about 10 am November 20, 2005 above my house..Bright object flashes then shoots across the sky.I saw a moving star like light in space flash a bright lite at me then turned on spotlight at it and it came back and did it again.Two orbs seen floating at a high altitude not moving them slowly moving and then dissipatingFour round, lit craft flyhing in a low, v formation over Elk Grove, Ca.",Y,0
Elk Grove,IL,USA,4/8/19958/2/20087/1/2004,0.0,0.0,FormationChevronOther,"Bright lights in the sky changing formations, triangles 500 Lights On Object0: YesI saw a chevron shaped metallic craft.VERY high altitude dumb-bell shaped UFO",0,0
"Elk Grove (Rte. 53, northbound)",IL,USA,6/18/2004,0.0,0.0,Disk,the object was floating back and forth .....,0,0
Elk Grove Village,IL,USA,11/28/20089/29/20024/23/19814/10/19484/18/20254/4/1957,0.0,0.0,OrbTeardropCigarFireballCircleCircle,"Two Unusual Orbs of Light Spotted Just Above Antenna at Elk Grove Village, IL. ((NUFORC Note: Venus and Jupiter. PD))Orange tear drop craft flying in the west.I was outside with my boyfriend on our back patio. I live right next to airport so I'm used to seeing lots of lights and airplanes andAs I was driving down Mecham Blvd headed toward Biesterfield Rd I saw orange glowing lights flying overhead. I pulled over and counted07-05-2014 red glowing circles.Traveling towards O'Hare/Chicago, Huge Low Flying 3 Tiered Inverted Triangle Flying Objects",0,0
Elk Mills,MD,USA,4/15/2017,0.0,0.0,Formation,"Orange orbs or floating lights in sky over Elkton, MD",0,0
Elk Park,MT,USA,11/22/20056/13/2005,0.0,0.0,TriangleTriangle,"Two triangle shaped craft spotted over Elk Park, Montana.Silver triangle shaped crafts hovering in a formation",0,0
Elk Park,NC,USA,3/27/2021,0.0,0.0,Triangle,"Huge triangle craft hovering silently 40 ft. above highway 19-E. 6 witnesses, craft seemed to be aware of our presence.",0,0
Elk River,MN,USA,4/27/19506/30/20224/28/19894/16/19397/6/20077/1/19914/30/19708/24/19974/12/20204/20/19354/10/1938,0.0,0.0,OvalLightFireballSphereLightOrbFormationTriangleOrbDiskCross,"Witnessed by my wife, myself, and neighbor - bright white light, blue, red. much larger than any stars - stationary.2 red/orange lights appear out of nowhere, interact, turn, fly away""Fireball"" ufo sighted over west edge of Elk River, MN, for 4-5 minutes starting at 11:20PM on June 3rd, 2017.Two red pulsating spheres traveling in offset formation.((HOAX??)) I saw fast ball of lite moveing allmost as if it was tracing the big dipper.Basketball sized orb of light, burst with intensity after about 2 minutes then disappeared.8 or more lights in formation flying slowly into the diatance.it was three green lights in the shape of a tryangle and this took place at night, and these 3 lights flashed and then it moved to a dWas driving home towards Elk River from St.Paul area around a quarter to 11pm.We are currently under ""Shelter in Place"" orderRed green lights changing back and forth would hover and like bouncing movements.Clear, sunny afternoon, no clouds. Was outside doing yard work and looked up to see a white jet flying south over the house, leaving a",0,0
Elkader,IA,USA,3/17/1992,0.0,0.0,Other,"What I and my wife seen that night on are way home from a night out. It wasn't anything from man, and it's not new to me. It was a cume",0,0
Elkart,IN,USA,4/16/2013,0.0,0.0,Triangle,A triangular craft passes over us on County Road 12 and then reappears as we head further down the road.,0,0
Elkfork road,WV,USA,3/7/2023,0.0,0.0,Triangle,"We were sitting watching stars when a massive triangular craft with 3 white lights on the bottom, flying very low, no noise flew over.",Y,0
Elkhart,IN,USA,12/22/20199/19/20204/14/19604/6/20214/22/19534/11/19614/3/19621/28/20074/21/19894/11/20171/3/20093/4/20077/6/19987/3/20084/6/20214/14/19326/1/19406/8/19994/21/19605/15/1994,0.0,0.0,LightLightFireballSphereLightOvalCircleOtherSphereOrbDiamondLightCigarOvalFireballFireballFormationLightCigarSphere,"I saw a line of lights going across the sky in single file heading in the same direction. ((Starlink satellites?))I was watching out the window for daughter to come home from her date and seen a large, bright streak of light flash in the sky. It waobject was bright red , and looked like a ball fire. Then slowly got lighter and looked like a start then completely vanishedSeven sphereshaped objects on fire Elkhart Indiana 3/19/2011Red lights in 2 different groups..first 4..then 3 more..raising up from low altitude in east Elkhart..heading north from prox sr20 @creIt was the night of sept 9 between 9 and 10 pm we were all outside talking and visiting and my mom was on the phone with my cousin andA ship came down hovered there flew over head then zipped straight up.Random lights at low altitude taking shape of triangle.UFO observing 4th of July activity.Bright orange spinning sphere with smaller sphere circling it that sped off into the moonA red red sphere folllowing a blinking diamond shaped thing.decending ball of bright yellowish light that suddenly disappeared just above the horizon on a clear night. ((Meteor??))Silver Cigar-Shaped Object, Elkhart, IN,Craft with a steady orange light moved to the SSE before disappearingSeven balls of fire spaced perfectly all vanished at a certain point7 fireballs in a row in the southern skies at 1:30 am.Before WW2, June or July of 1940, there was an amazing phenomona about 9 or 10 at night, when the sky had a large illuminated circle.From latitude 41.682 longitude -85.977 looking SSE ~63° stationary object moved very slowly NNE. Could not make out shape using binoculIn the back yard of a buddies house throwing horse shoes (by myself while waiting for my friend to finish cutting 2 other friends hair)I saw 6 spherical objects, silver or chrome in color. They were circling around eachother very close and at a high rate of speed.",0,0
Elkhart,KS,USA,6/7/2000,0.0,0.0,Circle,was sitting on my front porch with granddaughter when3 lights appeared above some trees,0,0
Elkhart,TX,USA,4/8/1949,0.0,0.0,Light,Strange red lights in southern Anderson county over a period of three weeks observed by at least 6 people.,0,0
Elkhart Lake,WI,USA,4/29/2022,0.0,0.0,Light,Silent flashing sporadic moving white light. ((anonymous report)),0,0
Elkhorn,NE,USA,11/18/20068/20/20224/26/20044/9/19508/15/20236/30/2022,0.0,0.0,TriangleTriangleOvalOtherCircleOther,"V shaped object wih dim lit circlesMassive/close row of non blinking lights gliding slowly and disappearing into Big Dipper this wasn’t the satellites we’ve seen thoseSphere not moving than vanished in seconds.Bright blue light in the night sky traveling at terrific speedSpotted large white weather balloon at airplane heightA lighted, fast moving object that appeared to have small wings and a circular center moving in random motions.",Y,Balloon
Elkhorn,WI,USA,4/7/19884/11/19464/19/19634/18/19824/21/19874/27/19334/12/19554/11/19544/15/19444/11/19677/26/20184/7/202812/22/2019,0.0,0.0,OtherLightFormationFireballOrbTriangleOtherLightLightLightRectangleLightLight,"Flying orange ball of light traveling south.West to East. Slow moving. Humming sound. Bright red light.Light formation in the sky for 30 minutes in Southeastern WisconsinRed flickering light heading north from Elkhorn Wisconsin.Orange and red orbiting light, soundless, not fireworks. Stood still high in the sky. The ""craft"" lights spun aroundLarge v-shaped stationary craft with several white non flashing lightsRound object flashing different colors. ((NUFORC Note: We strongly suspect the witness was observing the star, Sirius. PD))I have seen a number of red lights silently go across the skies in front of my front door a number of times. I reported this sighting aLight hovering above the tree line for several hours4 orange colored objects, low to the ground, flew west to east over sunset park. each one was spaced about a minute apart.For the last 2 weeks I have seen this object from my house. It is rectangar and has lights that flash. It is stationary in the easterRed Lights over Geneva Lakes areaStar like lights moving from west to east in straight line, in night sky. ((NUFORC Note: Starlink satellites? PD))",0,0
Elkhorn Blvd,CA,USA,7/1/2018,0.0,0.0,Disk,I was on my way to work when I saw clouds that looked like god's thumb. I took pictures thinking it was a sign of good luck and noticed,0,0
Elkin,NC,USA,9/21/200311/9/2023,0.0,0.0,FireballDisk,While siting on my front porch which I do nearly every night. I was watching Commercial Jet Liners pass back and forth. I know they musA silver metallic disc rising vertically from the ground.,0,0
Elkins,AR,USA,6/30/19654/30/19324/11/2016,0.0,0.0,DiskFlashDisk,"On a clear night you could see the saucerWhite lights over southern Fayetteville, ArkansasI saw saucer like shapes with red and orange flashing lights.",0,0
Elkins,WV,USA,8/31/20044/2/20154/6/19904/22/19644/6/19776/30/20204/14/1974,0.0,0.0,ChangingOrbCircleFormationLightTriangleEgg,"Explosive cloud over West Virginia, high altitude? ((NUFORC Note: Result of earlier missile launch. PD))3 white lights in triangular formation + rapid independent movement seen over Elkins, WVMy wife was outside smoking a cigarette while I was in my office. She knocked on window and I immediately went outside because she had12 or more big bright golden star like orbs making shapes in the sky,started slow then they became very fast paced Finally disappearingI just got home last night. When I was getting out of the car. I looked on the sky and there was these 4 bright orange light flying inOn the last Day of June 2020 there was an orange light hoovering above the pine trees just behind our house as the neighbors let off fiDark gray ""egg"" spotted hovering in daytime sky, disappears suddenly",0,0
Elkins (near),WV,USA,4/25/1995,0.0,0.0,Other,"Strange object in sky near Elkins, wv",0,0
Elkins Park,PA,USA,5/23/20194/22/2027,0.0,0.0,OrbOval,"2 orbs hovered above either side of the car and followed us all the way down 309, stopping when we stopped at Wawa.((anonymous report))Distinctly blue hexagon object came into viewable atmosphere.",0,0
Elkland,MO,USA,4/25/202712/15/1992,0.0,0.0,OvalOval,"Roundish shaped object about size of basketball, bright white on front, flames out back on multi-second descent from sky.I was followed by an oval shaped object for several miles and it took off rapidly after I shined a spotlight on it.",0,0
Elkland,PA,USA,4/4/2002,0.0,0.0,Sphere,Two red globes hovering over a containment pond 50 feet overhead.,0,0
Elkmomt,AL,USA,9/30/2018,0.0,0.0,Light,"White Lights seen in Elkmont, Alabama",0,0
Elkmont,AL,USA,4/14/196212/27/20194/21/1934,0.0,0.0,FormationFireballChanging,"5 bright lights in pentagon formation AL/TN line.Bright light trailed by a green glowing light attached.Low level, cloaked, morphed, silent, incredible.",0,0
Elko,NV,USA,8/31/19996/14/20081/31/20093/20/200010/1/20186/27/20086/14/20084/11/20006/15/20087/28/200910/27/20056/14/20098/31/19999/15/198012/29/20064/16/19395/30/20074/23/2016,0.0,0.0,LightLightLightFireballLightLightLightLightLightOtherLightLightLightLightSphereFireballSphereLight,"((HOAX)) seen like airplane lights under partly cloudy conditions over Elko, but vanishhing in the clear portion of the night time sky.Two brilliant, solid red lights moving slowly across the skies in Northeast NevadaTwo stationary red lights spotted by multiple persons flashing over Elko Nevada.STOP FOR THE NIGHT TO SLEEP IN VAN. THEN NOTICE FIREBALLS FLYING ALL AROUND WITHIN 100 YARDS OF VAN. WATCHED THEM UNTIL DAYLIGHT.Was walking dog and looking at stars and saw four flashing red lights moving from south to north in an area north of town called N. 5th((HOAX)) strange light in the night sky2 large Red stationary lights , time span of 16 minutes, above Elko, Nv on 06/14/08 at 23:00Bright lights in sky.Walking to my car I seen 3 red lights floating in a triangle formation my deceased ex wife seen them and when I called my buddy he seenThis is a possible ufo crash site very fresh.Soild Beam of Light; LazerMy friend noticed a bright light outside my window. We watched it for a while. ((NUFORC Note: Probable star or planet? PD))((HOAX)) while going to restroom in hallway of roomming house I observed lights going northeast, then they just blinked out.Spotted aluminum-colored square-shaped blinking lights which disappeared, car stopped & red/orange ball followed us.Spherical object at great height moving at high rate of speed from south to northThree orange fireballs spotted by witness in Elko Nevada.Two VERY bright , transluscent spheres over NevadaWe were headed I-80W toward Carlin and right before tunnels we seen what appeared to be a star high up in the sky (I thought at first)",0,0
